brain.1	fetal.brain.1	bg1	bg2
37313_at	176.536533682583	177.996560024889	0	0
37314_at	127.100866707674	92.324217982764	0	0
37315_f_at	325.793178008411	288.351530638567	0	0
37316_r_at	116.09251656859	142.223580705615	0	0
37317_at	270.465818015105	213.036641517945	0	0
37318_at	941.177424754457	979.593846400672	0	0
37319_at	140.669978963241	376.82004419716	0	0
37320_at	3202.11276494051	2591.19526022059	0	0
37321_at	1864.04799170164	570.976131107187	0	0
37322_s_at	77.0010387277626	71.0202116669041	0	0
37323_r_at	1128.18357477991	761.653527939997	0	0
37324_at	483.828027912121	573.307307767374	0	0
37325_at	665.714048600092	573.703246478289	0	0
37326_at	221.621731223707	373.43208696006	0	0
37327_at	22.1910982377805	71.7999090430535	0	0
37328_at	39.496275960571	21.2501953908722	0	0
37329_at	4381.63960289918	1489.91980083239	0	0
37330_at	1034.03137809291	527.908293147118	0	0
37331_g_at	1101.36967656015	495.583713850354	0	0
37332_r_at	273.240462891099	401.837080201612	0	0
37333_at	403.445916188333	573.887286540111	0	0
37334_at	524.503103150875	1495.6307826557	0	0
37335_at	573.240453642177	423.876436774854	0	0
37336_at	561.043146734775	1050.44258028296	0	0
37337_at	907.394787395697	962.179578123521	0	0
37338_at	837.71214395908	1110.60554450957	0	0
37339_at	750.4108899344	803.04222636824	0	0
37340_at	35.0595302829445	35.6188078844411	0	0
37341_at	1715.58995375839	1960.96853667296	0	0
37342_s_at	448.553239425871	282.514464979552	0	0
37343_at	48.890380235221	45.4117681379476	0	0
37344_at	334.999248079329	64.3933015651992	0	0
37345_at	295.481782970749	337.059958403525	0	0
37346_at	4673.68751421425	2846.82969662861	0	0
37347_at	228.452823728023	309.730339989015	0	0
37348_s_at	1439.14114843981	1802.38889013986	0	0
37349_r_at	17.4292143787869	126.876865166184	0	0
37350_at	1547.83588083826	1656.87684259576	0	0
37351_at	369.096016762774	444.341622558477	0	0
37352_at	144.234807954797	118.675802256685	0	0
37353_g_at	241.404185089723	127.683059359855	0	0
37354_at	79.5934893298029	89.5531099001671	0	0
37355_at	556.401956894104	640.304037301843	0	0
37356_r_at	7.06049798640613	77.8911044642974	0	0
37357_at	315.743719591631	392.469368808588	0	0
37358_at	292.484025445112	530.925634269212	0	0
37359_at	790.474032551206	1044.5967492959	0	0
37360_at	1048.92349850227	394.664823636732	0	0
37361_at	1209.51701669629	423.789081004219	0	0
37362_at	1691.98463164392	1244.84643101118	0	0
37363_at	248.09829055266	1466.05382432549	0	0
37364_at	2876.36393661116	2057.28745250657	0	0
37365_at	1893.99408907808	1422.52284471109	0	0
37366_at	342.638067640867	198.12790688065	0	0
37367_at	4313.87578300614	659.482713242879	0	0
37368_at	323.444755428571	344.488242517283	0	0
37369_s_at	189.32522133227	146.881240318763	0	0
37370_i_at	29.7566826607094	30.5020878136216	0	0
37371_at	59.342597956798	30.2047909088124	0	0
37372_at	166.39577442392	350.519863753144	0	0
37373_at	1318.5469116767	1219.92368000382	0	0
37374_at	132.628491796951	63.7830068072452	0	0
37375_at	1348.78792693533	1095.46440842224	0	0
37376_at	1191.7269106279	818.049497670093	0	0
37377_i_at	127.400351115868	54.590252789717	0	0
37378_r_at	963.332406486709	859.336826457353	0	0
37379_at	566.988278999686	514.575165973318	0	0
37380_at	75.1996127904442	88.0346660718384	0	0
37381_g_at	259.347085436481	278.188803632291	0	0
37382_at	499.438065174982	377.035423820961	0	0
37383_f_at	4612.36949667663	1184.09748677185	0	0
37384_at	1248.5214237214	622.544129366103	0	0
37385_at	196.951119251068	339.080230781492	0	0
37386_i_at	1309.64149701685	1815.20811404787	0	0
37387_r_at	799.689111676531	1424.36902406122	0	0
37388_at	37.4089672056009	28.7486352965745	0	0
37389_at	514.293033059741	815.098242635015	0	0
37390_at	776.989161637438	1047.11612154388	0	0
37391_at	1128.20299931993	682.381996175765	0	0
37392_at	297.40002554649	541.516939936492	0	0
37393_at	303.408585318011	745.872525171149	0	0
37394_at	112.719644106255	184.518573748049	0	0
37395_at	4570.88992717962	1624.13235765054	0	0
37396_at	24.74714719545	115.425777581231	0	0
37397_at	139.544143985662	141.607305414505	0	0
37398_at	319.278113242072	246.329985985494	0	0
37399_at	306.750408418554	18.2061418751088	0	0
374_f_at	1879.20737068842	968.798384232856	0	0
37400_at	57.7750967808677	147.356752430521	0	0
37401_g_at	30.7174034394887	49.3495425887728	0	0
37402_at	1845.91444361178	172.960619843676	0	0
37403_at	18.1450947813822	152.08219457454	0	0
37404_at	438.236044514573	227.539845254592	0	0
37405_at	2554.9826760276	306.769114278267	0	0
37406_at	2135.12095574547	2941.71741258442	0	0
37407_s_at	686.900180849603	230.733008926339	0	0
37408_at	466.743897277184	619.746521639883	0	0
37409_at	350.089765027254	637.60680788296	0	0
37410_at	467.357683096851	454.171953010467	0	0
37411_at	79.1035340938983	217.466455911745	0	0
37412_at	43.8124782250192	13.4527029559593	0	0
37413_at	538.659488855503	834.785431923805	0	0
37414_at	413.260266321506	416.083515447987	0	0
37415_at	459.876907515208	236.347143093925	0	0
37416_at	9.2135948544244	11.9642273912596	0	0
37417_at	102.135714293066	129.684615908356	0	0
37418_at	420.573540415152	423.535994008782	0	0
37419_g_at	33.1542811628292	60.7819094811391	0	0
37420_i_at	669.333165389376	69.2929113192094	0	0
37421_f_at	1424.40488235833	682.498776742716	0	0
37422_at	20.629580691545	40.7521622669459	0	0
37423_at	113.57536454547	132.798886917279	0	0
37424_at	316.976851108461	223.481913990927	0	0
37425_g_at	330.829861405272	429.963098082746	0	0
37426_at	47.8146327964652	528.387049379683	0	0
37427_at	22.3283561885076	27.2922154067511	0	0
37428_at	74.431679489165	76.1825178267636	0	0
37429_g_at	210.988213219937	543.207963226194	0	0
37430_at	30.2904364306693	33.009914874782	0	0
37431_at	137.664958179815	533.897287224214	0	0
37432_g_at	349.290251880552	558.161941887804	0	0
37433_at	123.543526341972	182.771390108619	0	0
37434_at	47.2489475707121	241.224854854077	0	0
37435_s_at	332.828016708963	742.49535851429	0	0
37436_at	45.8550495339819	62.6291223836203	0	0
37437_at	104.130692492831	147.282322594099	0	0
37438_at	121.795610834476	313.432717447535	0	0
37439_at	23.1438448838002	10.2221871766589	0	0
37440_at	13.2033708309101	25.6011231247333	0	0
37441_at	12.5454218518515	14.6094145028152	0	0
37442_at	107.030914047218	586.244110205023	0	0
37443_at	129.141932827675	204.626448812015	0	0
37444_at	963.33094804923	765.943030967995	0	0
37445_at	175.111966350232	212.228737544013	0	0
37446_at	546.358703623361	780.122494407449	0	0
37447_at	702.891194837791	907.466575019803	0	0
37448_s_at	10918.5945365296	10695.3734069901	0	0
37449_i_at	22038.1393702243	21907.5349004899	0	0
37450_r_at	15910.0179479484	15128.4678809217	0	0
37451_at	346.228412217066	229.364248791198	0	0
37452_at	59.4263788349712	81.6855588648422	0	0
37453_at	20.4797686790265	132.695976895349	0	0
37454_at	199.044079697832	173.105200377848	0	0
37455_at	52.1872952969747	112.639227770132	0	0
37456_at	24.065713628106	22.1582863582443	0	0
37457_at	451.211743934682	1031.2621993999	0	0
37458_at	48.0928503411773	65.6830915279532	0	0
37459_at	111.948169083025	89.1201238833243	0	0
37460_at	355.523335542662	335.873251860761	0	0
37461_at	46.2654766924666	74.1564183681534	0	0
37462_i_at	268.774220288108	607.405923106417	0	0
37463_r_at	1158.52149344001	1661.09726871343	0	0
37464_at	158.18524359278	297.609107303209	0	0
37465_at	1416.69504696972	365.099880611088	0	0
37466_at	70.5244497053511	50.5867920832155	0	0
37467_at	76.3079671705769	181.567622252853	0	0
37468_at	79.2026384636069	203.864677307382	0	0
37469_at	25.9375695503448	26.1785289314741	0	0
37470_at	629.459601708791	726.246704417896	0	0
37471_at	397.231485110698	436.167197959768	0	0
37472_at	51.6560341721149	152.924347106652	0	0
37473_at	490.089511382862	632.152594461644	0	0
37474_at	9.75647334326267	50.0981040738249	0	0
37475_at	524.045282362619	434.964954473657	0	0
37476_at	42.4784760155756	42.5093409034185	0	0
37477_at	104.331772297831	18.0846144637502	0	0
37478_at	55.4279704147026	590.880794315952	0	0
37479_at	338.939043417182	199.429984093562	0	0
37480_at	27.5070935705919	22.211797535446	0	0
37481_at	21.5842734712942	88.040058587706	0	0
37482_at	76.43245436591	57.9719589157757	0	0
37483_at	25.9204324294495	227.760820470032	0	0
37484_at	60.9103437865368	17.8917715447552	0	0
37485_at	99.5972101484608	52.4101823850234	0	0
37486_f_at	305.750948946273	222.615534724779	0	0
37487_at	936.025753392093	1439.30070977604	0	0
37488_at	385.172984548142	409.651958602686	0	0
37489_s_at	709.226033743366	853.475227736934	0	0
37490_at	1692.4483068464	1830.3630910492	0	0
37491_at	263.632292920292	330.284951323821	0	0
37492_at	43.4729244032665	16.5092891442901	0	0
37493_at	116.861181165229	133.041825603985	0	0
37494_at	131.942381237682	73.666541076404	0	0
37495_at	175.810511304555	455.555163686111	0	0
37496_at	151.027430439366	105.182066527876	0	0
37497_at	88.0841099201105	94.000444357478	0	0
37498_at	391.097555824766	491.409224097619	0	0
37499_at	96.0276735141583	264.170966275466	0	0
375_at	23.4389350578372	52.7369401294748	0	0
37500_at	308.427477149143	263.814598879568	0	0
37501_at	357.921425589779	442.645702754411	0	0
37502_at	27.9702449680768	103.178363263219	0	0
37503_at	125.142870055005	215.700785051749	0	0
37504_at	136.542425452807	124.90212156154	0	0
37505_at	46.3763197266351	147.134729797155	0	0
37506_at	128.416054207008	459.489223766451	0	0
37507_i_at	79.22417620142	299.283585235742	0	0
37508_f_at	193.233378808647	336.672241708939	0	0
37509_at	289.171412362379	836.861091526726	0	0
37510_at	880.68606841091	557.715519489333	0	0
37511_at	348.485897183561	165.980257494791	0	0
37512_at	208.291652284424	52.4833723911886	0	0
37513_at	146.196139266699	332.271749966612	0	0
37514_s_at	55.8688085171533	63.421706577709	0	0
37515_at	180.544856857378	289.595029470958	0	0
37516_at	2422.8138640898	437.001236948559	0	0
37517_at	2225.39383805912	2510.22267718467	0	0
37518_at	123.964255668454	214.945065578686	0	0
37519_at	133.99191207876	670.163644349767	0	0
37520_at	21.20962130013	113.044645868813	0	0
37521_s_at	264.869135044558	341.214887600697	0	0
37522_r_at	12.5723175002464	2.43727428302404	0	0
37523_at	15.6265048173803	79.6508634090856	0	0
37524_at	44.986045286111	9.58809809098256	0	0
37525_at	40.5484187479986	60.4307876179179	0	0
37526_at	26.5843410563925	43.7557296031529	0	0
37527_at	45.4219053380033	60.4566777562237	0	0
37528_at	45.7336227285124	83.8970725910465	0	0
37529_at	78.4633463100884	473.339054745045	0	0
37530_s_at	143.46307652491	281.573276138185	0	0
37531_at	713.294296329557	840.661902419053	0	0
37532_at	451.037157400846	692.613887204283	0	0
37533_r_at	286.113394748991	1686.15433291342	0	0
37534_at	371.024501851133	4086.68985171367	0	0
37535_at	423.100058833504	831.218920021728	0	0
37536_at	427.659469288927	471.868281188779	0	0
37537_at	429.638855709579	855.651764874416	0	0
37538_at	42.0096712116731	54.7301004358237	0	0
37539_at	634.219018088561	1099.33211614741	0	0
37540_at	151.0011105282	60.7155655784991	0	0
37541_at	456.704666192243	372.483121865363	0	0
37542_at	321.506684185716	526.215010526676	0	0
37543_at	412.771392230457	403.708792267763	0	0
37544_at	263.377914573733	717.314325917533	0	0
37545_at	5129.10663220266	2553.91610678563	0	0
37546_r_at	217.852911877674	165.183852379986	0	0
37547_at	85.022261427354	176.584163041285	0	0
37548_at	23.7956008706639	127.629599725529	0	0
37549_g_at	93.5620427459842	179.156280935522	0	0
37550_at	277.509390500716	402.212971887185	0	0
37551_at	3055.9655146035	1898.02812231568	0	0
37552_at	1029.54872279057	142.820681993984	0	0
37553_at	838.406513843436	506.283237884637	0	0
37554_at	3272.57182510021	570.078646740891	0	0
37555_at	367.452297062846	118.684319225932	0	0
37556_at	185.672761469262	189.370036506862	0	0
37557_at	890.266726910243	705.592504084316	0	0
37558_at	91.8214511672844	437.31645743468	0	0
37559_at	36.2896840129516	48.5716547262869	0	0
37560_at	80.0503733437596	54.4670498495253	0	0
37561_at	128.841806341749	303.953042841233	0	0
37562_at	519.580509805453	794.856368964424	0	0
37563_at	3758.90764185647	3327.67706845478	0	0
37564_at	211.266255718735	198.44294519208	0	0
37565_at	871.12365262851	2095.78317484472	0	0
37566_at	657.394067392826	573.924746262441	0	0
37567_at	1313.54095474299	1059.67875383416	0	0
37568_at	298.492374487895	811.85950933665	0	0
37569_at	1674.62989156227	1179.29385063441	0	0
37570_at	49.2532874860378	50.2018992067478	0	0
37571_at	207.612238060757	848.290940912012	0	0
37572_at	8441.02287290972	1016.74446382045	0	0
37573_at	554.507188520844	648.297590584036	0	0
37574_at	42.0879374854432	492.322957189923	0	0
37575_at	239.533975352998	591.328312112782	0	0
37576_at	1741.53167120109	758.741504941034	0	0
37577_at	90.125848892736	116.403485879828	0	0
37578_at	471.82416180937	1601.15872321773	0	0
37579_at	3416.18833359355	1965.54165552797	0	0
37580_at	1547.87131382282	2193.04392006441	0	0
37581_at	592.354504013567	659.68824892935	0	0
37582_at	23.3076300968434	32.881808625414	0	0
37583_at	362.442898526046	324.701269578459	0	0
37584_at	211.548051570775	394.844273635689	0	0
37585_at	386.596450825123	632.106430310072	0	0
37586_at	324.142544294864	305.732181090623	0	0
37587_at	301.207614513216	253.792900382238	0	0
37588_s_at	3806.01300677055	2762.0980734984	0	0
37589_at	860.548109583352	960.428738631968	0	0
37590_g_at	1128.69434453673	1005.75301749395	0	0
37591_at	648.513956872277	750.202567187463	0	0
37592_at	173.711453307732	71.8333365603847	0	0
37593_at	93.124235294811	217.623249728935	0	0
37594_at	19.732476318421	61.664604365717	0	0
37595_at	799.702580036923	1203.67982453555	0	0
37596_at	185.073118251287	95.0344888045557	0	0
37597_s_at	732.643512032804	268.448567876913	0	0
37598_at	1044.33359209367	1962.41082199108	0	0
37599_at	28.7586932101708	33.6366143506039	0	0
376_at	265.719456809107	2189.86196539807	0	0
37600_at	173.211960014735	323.655531504928	0	0
37601_at	45.7452654669143	212.037822168281	0	0
37602_at	1096.33695271003	132.986805208237	0	0
37603_at	164.563332862101	56.1259096501289	0	0
37604_at	22.7914365685523	301.592817416955	0	0
37605_at	140.457471579164	59.1197066109706	0	0
37606_at	67.7710122715664	44.2020061364313	0	0
37607_at	8.1075751469285	12.6994642241293	0	0
37608_g_at	217.351348885676	260.530936860259	0	0
37609_at	163.057066251366	153.156372304714	0	0
37610_at	713.857028183212	405.154131718385	0	0
37611_at	8.00943850463167	35.0655519957907	0	0
37612_at	28.1771689104356	142.632037187255	0	0
37613_at	17.0350362754212	26.4732953068233	0	0
37614_g_at	1160.67917533957	39.4045506248633	0	0
37615_at	1018.50798707378	783.841214136654	0	0
37616_at	548.934730809016	449.734098912059	0	0
37617_at	686.19609860388	1103.68773426544	0	0
37618_at	192.72696198567	297.187172532027	0	0
37619_at	466.132106253189	1058.76133629985	0	0
37620_at	146.677577295324	106.645007407034	0	0
37621_at	62.0857594127884	123.652395569998	0	0
37622_r_at	32.273200153961	209.34882620646	0	0
37623_at	178.322440832033	332.644683719564	0	0
37624_at	66.5274465684245	45.5396404592047	0	0
37625_at	11.5441254952051	23.8312983507037	0	0
37626_at	17.0476947128247	19.2028526294798	0	0
37627_g_at	116.394241540131	177.689623880132	0	0
37628_at	1360.63306858564	411.985674937364	0	0
37629_at	230.429664066412	462.265453097946	0	0
37630_at	269.876538969749	227.523313450618	0	0
37631_at	227.392904117062	230.602087639965	0	0
37632_s_at	39.2167236577239	113.12733551503	0	0
37633_s_at	535.29325140176	551.33493734848	0	0
37634_at	37.3286028566815	60.597143857797	0	0
37635_at	107.086966707992	26.7244107792672	0	0
37636_at	147.218769508041	186.01169126198	0	0
37637_at	111.458225566114	21.2618064023315	0	0
37638_at	433.234514963393	291.812285171368	0	0
37639_at	451.123471894691	346.862140880527	0	0
37640_at	1592.76388737049	746.518832872859	0	0
37641_at	186.424506546704	615.597718593837	0	0
37642_at	168.459303437634	278.950815475147	0	0
37643_at	85.9188285747619	108.949209596987	0	0
37644_s_at	18.4367156553395	8.05808544760398	0	0
37645_at	29.8725645157629	20.8807063427864	0	0
37646_at	173.885198839984	278.342867959528	0	0
37647_at	63.2349866957662	39.9434357589034	0	0
37648_at	907.910914138745	1084.51927767854	0	0
37649_at	42.2585475208753	24.612485666554	0	0
37650_at	477.629485239577	851.909473622127	0	0
37651_at	124.185742966987	261.267198303137	0	0
37652_at	867.668694800336	698.31592156646	0	0
37653_at	112.484414845751	281.538963667846	0	0
37654_at	482.854311860204	79.188677375595	0	0
37655_at	387.010590214871	559.62951250898	0	0
37656_at	1567.35267106818	1033.07703001348	0	0
37657_at	3133.94671869437	2340.11186247986	0	0
37658_at	792.6674221886	609.536290483585	0	0
37659_at	525.23147799252	552.674732202068	0	0
37660_at	17.1984277663084	22.9650587097566	0	0
37661_at	1751.21666003564	1830.23140127709	0	0
37662_at	306.647417763437	390.63255129742	0	0
37663_at	300.647530523957	716.733508583107	0	0
37664_at	382.192466665795	333.530156432764	0	0
37665_at	15.5336340972464	19.5900040838705	0	0
37666_at	3116.58959845424	1928.16111197075	0	0
37667_at	808.408450359348	248.321492276732	0	0
37668_at	903.58803558045	718.367751910929	0	0
37669_s_at	9644.60199105217	10296.5420909724	0	0
37670_at	671.606269393058	450.360109471648	0	0
37671_at	128.458052554653	131.242699298853	0	0
37672_at	1452.87241765465	2498.81330283703	0	0
37673_at	166.940877133284	318.671855111219	0	0
37674_at	751.982078248666	460.662736810942	0	0
37675_at	4856.75314115443	2408.62736598324	0	0
37676_at	460.683578613753	517.66654208953	0	0
37677_at	7381.34142982314	3442.46623817121	0	0
37678_at	301.668383401156	174.270877843214	0	0
37679_at	62.4342189238078	307.060429149387	0	0
37680_at	157.771552361991	353.404293331355	0	0
37681_i_at	85.6239678839286	314.817013763336	0	0
37682_r_at	11.1313520190899	50.4369121760374	0	0
37683_at	247.960250502107	611.740958440099	0	0
37684_at	382.873791787359	256.155626283617	0	0
37685_at	811.741902911628	1394.86814850909	0	0
37686_s_at	325.553891188172	375.287916146831	0	0
37687_i_at	605.12444387881	855.450591413283	0	0
